Mcat Name,Subcat name,PC_ITEM_ID,PC_ITEM_FOB_PRICE,PC_ITEM_MOQ_UNIT_TYPE
Slat Conveyor,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2673,90000,Piece
Slat Conveyor,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2674,20000,Piece
Slat Conveyor,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2675,150000,Unit
Slat Conveyor,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2676,100000,Unit
Slat Conveyor,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2677,12000,Meter
Slat Conveyor,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2678,42000,Meter
Slat Conveyor,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2679,200000,Piece
Slat Conveyor,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2680,85000,Unit
Slat Conveyor,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2681,60000,Unit
Slat Conveyor,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2682,30000,Piece
Slat Conveyor,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2683,100000,Meter
Slat Conveyor,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2684,45000,Unit
Slat Conveyor,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2685,200000,Piece
Slat Conveyor,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2686,800000,Unit
Slat Conveyor,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2687,100000,Unit
Slat Conveyor,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2688,50000,Set
Slat Conveyor,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2689,180000,Number
Slat Conveyor,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2690,17600,Unit
Slat Conveyor,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2691,17600,Unit
Slat Conveyor,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2692,100000,Piece
Slat Conveyor,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2693,2500,Running Feet
Slat Conveyor,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2694,6000,Running Feet
Slat Conveyor,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2695,22000,Meter
Slat Conveyor,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2696,50000,Piece
Slat Conveyor,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2697,4500000,Unit
Slat Conveyor,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2698,150000,Unit
Slat Conveyor,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2699,20000,Meter
Slat Conveyor,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2700,15500,Meter
Slat Conveyor,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2701,250000,Unit
Slat Conveyor,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2702,250000,Unit
Slat Conveyor,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2703,180000,Set
Slat Conveyor,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2704,5000,Number
Slat Conveyor,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2705,25000,Unit
Slat Conveyor,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2706,80000,No
Slat Conveyor,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2707,22000,Meter
Slat Conveyor,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2708,200000,Piece
Slat Conveyor,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2709,200000,Piece
Slat Conveyor,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2710,250000,Piece
Slat Conveyor,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2711,115000,Piece
Slat Conveyor,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2712,130000,Piece
Slat Conveyor,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2713,50000,Piece
Slat Conveyor,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2714,20000,Meter
Slat Conveyor,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2715,50000,Piece
Slat Conveyor,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2716,150000,Piece
Slat Conveyor,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2717,50000,Unit
Slat Conveyor,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2718,80000,Unit
Copper Cables,"Cables, Conductors, Wires & Accessories",2719,59,Meter
Copper Cables,"Cables, Conductors, Wires & Accessories",2720,300,Box
Copper Cables,"Cables, Conductors, Wires & Accessories",2721,3820,Unit
Copper Cables,"Cables, Conductors, Wires & Accessories",2722,6700,Bundle
Copper Cables,"Cables, Conductors, Wires & Accessories",2723,950,Meter(s)
Copper Cables,"Cables, Conductors, Wires & Accessories",2724,6700,Bundle
Copper Cables,"Cables, Conductors, Wires & Accessories",2725,550,Kilogram
Copper Cables,"Cables, Conductors, Wires & Accessories",2726,45,Meter
Copper Cables,"Cables, Conductors, Wires & Accessories",2727,50,Meter
Copper Cables,"Cables, Conductors, Wires & Accessories",2728,17,Meter
Copper Cables,"Cables, Conductors, Wires & Accessories",2729,140,Piece(s)
Copper Cables,"Cables, Conductors, Wires & Accessories",2730,30,Meter
Copper Cables,"Cables, Conductors, Wires & Accessories",2731,82,Meter
Copper Cables,"Cables, Conductors, Wires & Accessories",2732,90,Meter
Copper Cables,"Cables, Conductors, Wires & Accessories",2733,710,Packet
Copper Cables,"Cables, Conductors, Wires & Accessories",2734,35,Meter
Copper Cables,"Cables, Conductors, Wires & Accessories",2735,6,Meter
Copper Cables,"Cables, Conductors, Wires & Accessories",2736,90,Meter
Copper Cables,"Cables, Conductors, Wires & Accessories",2737,900,Meter
Copper Cables,"Cables, Conductors, Wires & Accessories",2738,550,Piece
Copper Cables,"Cables, Conductors, Wires & Accessories",2739,50,Meter
Copper Cables,"Cables, Conductors, Wires & Accessories",2740,59,Meter
Copper Cables,"Cables, Conductors, Wires & Accessories",2741,8,Meter
Copper Cables,"Cables, Conductors, Wires & Accessories",2742,8,Meter
Copper Cables,"Cables, Conductors, Wires & Accessories",2743,15,Meter
Copper Cables,"Cables, Conductors, Wires & Accessories",2744,55,Meter
Copper Cables,"Cables, Conductors, Wires & Accessories",2745,173,Meter
Copper Cables,"Cables, Conductors, Wires & Accessories",2746,365,Unit
Copper Cables,"Cables, Conductors, Wires & Accessories",2747,2,Meter
Copper Cables,"Cables, Conductors, Wires & Accessories",2748,2,Meter
Copper Cables,"Cables, Conductors, Wires & Accessories",2749,100,Meter
Copper Cables,"Cables, Conductors, Wires & Accessories",2750,15,Meter
Copper Cables,"Cables, Conductors, Wires & Accessories",2751,228,Meter
Copper Cables,"Cables, Conductors, Wires & Accessories",2752,23,Bundle
Copper Cables,"Cables, Conductors, Wires & Accessories",2753,1610,Piece
Copper Cables,"Cables, Conductors, Wires & Accessories",2754,3950,Piece
Copper Cables,"Cables, Conductors, Wires & Accessories",2755,4140,Piece
Copper Cables,"Cables, Conductors, Wires & Accessories",2756,4800,Piece
Copper Cables,"Cables, Conductors, Wires & Accessories",2757,6670,Piece
Copper Cables,"Cables, Conductors, Wires & Accessories",2758,8700,Piece
Copper Cables,"Cables, Conductors, Wires & Accessories",2759,7365,Piece
Copper Cables,"Cables, Conductors, Wires & Accessories",2760,12390,Piece
Copper Cables,"Cables, Conductors, Wires & Accessories",2761,82385,Piece
Copper Cables,"Cables, Conductors, Wires & Accessories",2762,4405,Piece
Copper Cables,"Cables, Conductors, Wires & Accessories",2763,5260,Piece
Copper Cables,"Cables, Conductors, Wires & Accessories",2764,44,Meter
Copper Cables,"Cables, Conductors, Wires & Accessories",2765,10,Meter
Copper Cables,"Cables, Conductors, Wires & Accessories",2766,90,Meter
Copper Cables,"Cables, Conductors, Wires & Accessories",2767,220.75,Meter
Copper Cables,"Cables, Conductors, Wires & Accessories",2768,621.6,Meter
Copper Cables,"Cables, Conductors, Wires & Accessories",2769,10000,Bundle
Copper Cables,"Cables, Conductors, Wires & Accessories",2770,1400,Meter
Copper Cables,"Cables, Conductors, Wires & Accessories",2771,350,Roll
Copper Cables,"Cables, Conductors, Wires & Accessories",2772,7,Meter
Copper Cables,"Cables, Conductors, Wires & Accessories",2773,20,Meter
Copper Cables,"Cables, Conductors, Wires & Accessories",2774,35,Meter
Copper Cables,"Cables, Conductors, Wires & Accessories",2775,28,Meter
Copper Cables,"Cables, Conductors, Wires & Accessories",2776,2299,Piece
Copper Cables,"Cables, Conductors, Wires & Accessories",2777,260,Meter
Copper Cables,"Cables, Conductors, Wires & Accessories",2778,8,Meter
Copper Cables,"Cables, Conductors, Wires & Accessories",2779,60,Unit
Copper Cables,"Cables, Conductors, Wires & Accessories",2780,27,Meter
Copper Cables,"Cables, Conductors, Wires & Accessories",2781,2310,Piece
Copper Cables,"Cables, Conductors, Wires & Accessories",2782,5460,Piece
Copper Cables,"Cables, Conductors, Wires & Accessories",2783,10300,Piece
Copper Cables,"Cables, Conductors, Wires & Accessories",2784,33970,Piece
Copper Cables,"Cables, Conductors, Wires & Accessories",2785,3920,Piece
Copper Cables,"Cables, Conductors, Wires & Accessories",2786,9440,Piece
Copper Cables,"Cables, Conductors, Wires & Accessories",2787,1860,Piece
Copper Cables,"Cables, Conductors, Wires & Accessories",2788,2370,Piece
Copper Cables,"Cables, Conductors, Wires & Accessories",2789,3090,Piece
Copper Cables,"Cables, Conductors, Wires & Accessories",2790,3010,Piece
Copper Cables,"Cables, Conductors, Wires & Accessories",2791,25800,Piece
Copper Cables,"Cables, Conductors, Wires & Accessories",2792,39700,Piece
Copper Cables,"Cables, Conductors, Wires & Accessories",2793,50940,Piece
Copper Cables,"Cables, Conductors, Wires & Accessories",2794,3390,Piece
Copper Cables,"Cables, Conductors, Wires & Accessories",2795,4740,Piece
Copper Cables,"Cables, Conductors, Wires & Accessories",2796,6745,Piece
Copper Cables,"Cables, Conductors, Wires & Accessories",2797,7560,Piece
Copper Cables,"Cables, Conductors, Wires & Accessories",2798,9440,Piece
Copper Cables,"Cables, Conductors, Wires & Accessories",2799,8200,Piece
Copper Cables,"Cables, Conductors, Wires & Accessories",2800,6750,Piece
Copper Cables,"Cables, Conductors, Wires & Accessories",2801,10690,Piece
Copper Cables,"Cables, Conductors, Wires & Accessories",2802,13040,Piece
Copper Cables,"Cables, Conductors, Wires & Accessories",2803,13420,Piece
Copper Cables,"Cables, Conductors, Wires & Accessories",2804,14920,Piece
Copper Cables,"Cables, Conductors, Wires & Accessories",2805,16970,Piece
Copper Cables,"Cables, Conductors, Wires & Accessories",2806,21070,Piece
Copper Cables,"Cables, Conductors, Wires & Accessories",2807,23380,Piece
Copper Cables,"Cables, Conductors, Wires & Accessories",2808,26490,Piece
Copper Cables,"Cables, Conductors, Wires & Accessories",2809,32880,Piece
Copper Cables,"Cables, Conductors, Wires & Accessories",2810,35,Meter
Copper Cables,"Cables, Conductors, Wires & Accessories",2811,40,Meter
Copper Cables,"Cables, Conductors, Wires & Accessories",2812,105,Meter
Copper Cables,"Cables, Conductors, Wires & Accessories",2813,40,Meter
Copper Cables,"Cables, Conductors, Wires & Accessories",2814,300,Meter
Copper Cables,"Cables, Conductors, Wires & Accessories",2815,10,Meter
Copper Cables,"Cables, Conductors, Wires & Accessories",2816,60,Meter
Copper Cables,"Cables, Conductors, Wires & Accessories",2817,2656,Roll
Copper Cables,"Cables, Conductors, Wires & Accessories",2818,2433,Box
Stainless Steel Cable Tie,Cables and Wiring Components,2819,200,Packet
Stainless Steel Cable Tie,Cables and Wiring Components,2820,300,packet
Stainless Steel Cable Tie,Cables and Wiring Components,2821,30,Piece
Stainless Steel Cable Tie,Cables and Wiring Components,2822,300,Packet
Stainless Steel Cable Tie,Cables and Wiring Components,2823,300,Packet
Stainless Steel Cable Tie,Cables and Wiring Components,2824,300,Packet
Stainless Steel Cable Tie,Cables and Wiring Components,2825,300,Packet
Stainless Steel Cable Tie,Cables and Wiring Components,2826,200,packet
Stainless Steel Cable Tie,Cables and Wiring Components,2827,300,Packet
Stainless Steel Cable Tie,Cables and Wiring Components,2828,6.9,Number
Stainless Steel Cable Tie,Cables and Wiring Components,2829,9645,Unit
Stainless Steel Cable Tie,Cables and Wiring Components,2830,10.4,No(s)
Stainless Steel Cable Tie,Cables and Wiring Components,2831,3,Piece
Stainless Steel Cable Tie,Cables and Wiring Components,2832,3.5,Piece
Stainless Steel Cable Tie,Cables and Wiring Components,2833,5,peice
Stainless Steel Cable Tie,Cables and Wiring Components,2834,350,Packet
Stainless Steel Cable Tie,Cables and Wiring Components,2835,5,Piece
Stainless Steel Cable Tie,Cables and Wiring Components,2836,65,Piece
Stainless Steel Cable Tie,Cables and Wiring Components,2837,4,Piece
Stainless Steel Cable Tie,Cables and Wiring Components,2838,5,Piece
Stainless Steel Cable Tie,Cables and Wiring Components,2839,5,Piece
Stainless Steel Cable Tie,Cables and Wiring Components,2840,285,Packet
Stainless Steel Cable Tie,Cables and Wiring Components,2841,150,Piece
Stainless Steel Cable Tie,Cables and Wiring Components,2842,285,Packet
Stainless Steel Cable Tie,Cables and Wiring Components,2843,2.5,Number
Stainless Steel Cable Tie,Cables and Wiring Components,2844,8,Packet
Stainless Steel Cable Tie,Cables and Wiring Components,2845,300,Piece
Heat Resistant Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2846,400,Meter
Heat Resistant Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2847,850,Meter
Heat Resistant Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2848,700,Meter
Heat Resistant Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2849,700,Piece
Heat Resistant Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2850,600,Meter
Heat Resistant Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2851,1000,Meter
Heat Resistant Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2852,1000,Meter
Heat Resistant Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2853,1500,Meter
Heat Resistant Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2854,216,Meter
Heat Resistant Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2855,500,Square Feet
Heat Resistant Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2856,600,Meter
Heat Resistant Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2857,600,Meter
Heat Resistant Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2858,1200,Meter
Heat Resistant Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2859,1200,Meter
Heat Resistant Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2860,1200,Meter
Heat Resistant Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2861,1200,Meter
Heat Resistant Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2862,1300,Meter
Heat Resistant Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2863,1290,Meter
Heat Resistant Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2864,800,Meter
Heat Resistant Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2865,700,Square Meter
Heat Resistant Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2866,300,Meter
Heat Resistant Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2867,1600,Meter
Heat Resistant Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2868,1300,Square Meter
Heat Resistant Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2869,1500,Meter
Heat Resistant Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2870,10000,Meter
Heat Resistant Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2871,700,Square Meter
Heat Resistant Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2872,700,Square Meter
Heat Resistant Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2873,700,Square Meter
Heat Resistant Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2874,700,Square Meter
Heat Resistant Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2875,700,Square Meter
Heat Resistant Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2876,700,Square Meter
Heat Resistant Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2877,8000,Feet
Heat Resistant Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2878,2600,Meter
Heat Resistant Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2879,1500,Meter
Heat Resistant Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2880,2800,Square Meter
Heat Resistant Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2881,1190,Number
Heat Resistant Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2882,500,Meter
Heat Resistant Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2883,1200,Piece
Heat Resistant Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2884,2500,Square Meter
Heat Resistant Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2885,750,Meter
Heat Resistant Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2886,1400,Meter
Heat Resistant Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2887,750,Meter
Heat Resistant Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2888,30,Meter
Camera Lenses,"Camera, Video Camera, Camcorder, Camera Lenses and Photography Equipments",2889,45,Piece
Camera Lenses,"Camera, Video Camera, Camcorder, Camera Lenses and Photography Equipments",2890,85000,Piece
Camera Lenses,"Camera, Video Camera, Camcorder, Camera Lenses and Photography Equipments",2891,61990,Piece
